‘Abasān al Kabīrah,31.3237,34.3476,Gaza Strip,
‘Adrā,33.6,36.515,Syria,Rīf Dimashq
‘Afrīn,36.5083,36.8692,Syria,Ḩalab
‘Ajab Shīr,37.4831,45.89,Iran,Āz̄arbāyjān-e Sharqī
‘Ajlūn,32.3325,35.7517,Jordan,‘Ajlūn
‘Ajmān,25.4136,55.4456,United Arab Emirates,‘Ajmān
‘Akko,32.9278,35.0817,Israel,Northern
‘Alavīcheh,33.0528,51.0825,Iran,Eşfahān
‘Alem T’ēna,8.3,38.95,Ethiopia,Oromīya
‘Ālī Shahr,28.9306,51.0689,Iran,Būshehr
‘Alīābād-e Katūl,36.9083,54.8689,Iran,Golestān
‘Amrān,15.6594,43.9439,Yemen,‘Amrān
‘Āmūdā,37.1042,40.93,Syria,Al Ḩasakah
‘Anadān,36.2936,37.0444,Syria,Ḩalab
‘Anbarābād,28.4758,57.8481,Iran,Kermān
‘Aqrah,36.7414,43.8933,Iraq,Nīnawá
‘Ayn al ‘Arab,36.891,38.3536,Syria,Ḩalab
‘Aynkāwah,36.2292,43.9936,Iraq,Arbīl
‘Ibrī,23.2325,56.4973,Oman,Az̧ Z̧āhirah
‘Izbat al Burj,31.5031,31.8411,Egypt,Ad Daqahlīyah
‘Unayzah,26.0906,43.9875,Saudi Arabia,Al Qaşīm
‘Utaybah,33.4861,36.6011,Syria,Rīf Dimashq
’Aïn Abessa,36.3,5.295,Algeria,Sétif
’Aïn Abid,36.2325,6.944,Algeria,Constantine
’Aïn Arnat,36.1833,5.3167,Algeria,Sétif
’Aïn Azel,35.8433,5.5219,Algeria,Sétif
’Aïn el Hammam,36.5714,4.3097,Algeria,Tizi Ouzou
’Aïn Leuh,33.2833,-5.3833,Morocco,Fès-Meknès
’Aïn Roua,36.3344,5.1806,Algeria,Sétif
’Ali Ben Sliman,31.91,-7.21,Morocco,Marrakech-Safi
’Ayn Bni Mathar,34.0889,-2.0247,Morocco,Oriental
’s-Gravendeel,51.7833,4.6167,Netherlands,Zuid-Holland
’s-Gravenzande,52,4.1667,Netherlands,Zuid-Holland
’s-Heerenberg,51.8764,6.2458,Netherlands,Gelderland
’s-Hertogenbosch,51.6833,5.3,Netherlands,Noord-Brabant
’Tlat Bni Oukil,32.577,-6.84,Morocco,Béni Mellal-Khénifra
A Coruña,43.3667,-8.3833,Spain,Galicia
A Yun Pa,13.3939,108.4408,Vietnam,Gia Lai
Aabenraa,55.0444,9.4181,Denmark,Syddanmark
Aachen,50.7756,6.0836,Germany,North Rhine-Westphalia
Aadorf,47.4939,8.8975,Switzerland,Thurgau
Aalborg,57.05,9.9167,Denmark,Nordjylland
Aalen,48.8333,10.1,Germany,Baden-Württemberg
Aaley,33.8,35.6,Lebanon,Mont-Liban
Aalsmeer,52.2667,4.75,Netherlands,Noord-Holland
Aalst,50.9383,4.0392,Belgium,Flanders
Aalten,51.9333,6.5833,Netherlands,Gelderland
Äänekoski,62.6,25.725,Finland,Keski-Suomi
Aarau,47.4,8.05,Switzerland,Aargau
Aarhus,56.1572,10.2107,Denmark,Midtjylland
Aarsâl,34.1794,36.4208,Lebanon,Baalbek-Hermel
Aarschot,50.9842,4.8333,Belgium,Flanders
Aartselaar,51.1333,4.3833,Belgium,Flanders
Aasiaat,68.7097,-52.8694,Greenland,Qeqertalik
Āb Pakhsh,29.3606,51.0683,Iran,Būshehr
Aba,5.1167,7.3667,Nigeria,Abia
Abadan,38.0517,58.21,Turkmenistan,Ahal
Abadiânia,-16.2039,-48.7069,Brazil,Goiás
Abadla,31.0167,-2.7333,Algeria,Béchar
Abadou,31.5797,-7.3122,Morocco,Marrakech-Safi
Abaeté,-19.1583,-45.4522,Brazil,Minas Gerais
Abaetetuba,-1.7178,-48.8828,Brazil,Pará
Abaí,-26.0296,-55.94,Paraguay,Caazapá
Abaiara,-7.3589,-39.0458,Brazil,Ceará
Abaíra,-13.25,-41.6639,Brazil,Bahia
Abaji,8.4756,6.9433,Nigeria,Federal Capital Territory
Abakaliki,6.3249,8.1137,Nigeria,Ebonyi
Abakan,53.7167,91.4667,Russia,Khakasiya
Abalessa,22.89,4.8472,Algeria,Tamanrasset
Abancay,-13.6333,-72.8833,Peru,Apurímac
Abangaritos,10.2492,-85.0268,Costa Rica,Puntarenas
Abano Terme,45.3603,11.79,Italy,Veneto
Abarán,38.2031,-1.4003,Spain,Murcia
Abaré,-8.7208,-39.115,Brazil,Bahia
Abarkūh,31.1267,53.2592,Iran,Yazd
Abashiri,44.0167,144.2667,Japan,Hokkaidō
Abasingammedda,7.3167,80.6667,Sri Lanka,Central
Abasolo,20.4511,-101.5289,Mexico,Guanajuato
Abasolo,24.0559,-98.3733,Mexico,Tamaulipas
Abay,49.6311,72.8539,Kazakhstan,
Abay,43.2092,76.7603,Kazakhstan,
Abaza,52.6481,90.0739,Russia,Khakasiya
Abbeville,50.1058,1.8358,France,Hauts-de-France
Abbeville,29.9751,-92.1265,United States,Louisiana
Abbiategrasso,45.4,8.9167,Italy,Lombardy
Abbigeri,15.5862,75.7502,India,Karnātaka
Abbots Langley,51.701,-0.416,United Kingdom,Hertfordshire
Abbotsford,49.05,-122.3167,Canada,British Columbia
Abbottabad,34.1558,73.2194,Pakistan,Khyber Pakhtunkhwa
Abcoude,52.27,4.97,Netherlands,Utrecht
Abdul Hakim,30.55,72.1328,Pakistan,Punjab
Abdulino,53.6667,53.6333,Russia,Orenburgskaya Oblast’
Abdullahnagar,25.7683,87.5557,India,Bihār
Abdurahmoni Jomí,37.9458,68.8117,Tajikistan,Khatlon
Abéché,13.8331,20.8347,Chad,Ouaddaï
Abejorral,5.7894,-75.4281,Colombia,Antioquia
Abelardo Luz,-26.565,-52.3278,Brazil,Santa Catarina
Abengourou,6.7333,-3.4833,Côte d'Ivoire,Comoé
Abensberg,48.8,11.85,Germany,Bavaria
Abeokuta,7.1608,3.3483,Nigeria,Ogun
Aberaman,51.7,-3.4333,United Kingdom,Rhondda Cynon Taff
Aberbargoed,51.6968,-3.224,United Kingdom,Caerphilly
Aberdare,51.713,-3.445,United Kingdom,Rhondda Cynon Taff
Aberdeen,57.15,-2.11,United Kingdom,Aberdeen City
Aberdeen,45.4649,-98.4686,United States,South Dakota
Aberdeen,40.4165,-74.2249,United States,New Jersey
Aberdeen,46.9757,-123.8094,United States,Washington
Aberdeen,39.5151,-76.1733,United States,Maryland
Abergavenny,51.824,-3.0167,United Kingdom,Monmouthshire
Abergele,53.28,-3.58,United Kingdom,Conwy
Abertawe,51.6167,-3.95,United Kingdom,Swansea
Abertillery,51.73,-3.13,United Kingdom,Blaenau Gwent
Aberystwyth,52.414,-4.081,United Kingdom,Ceredigion
Abhā,18.2169,42.5053,Saudi Arabia,‘Asīr
Abhar,36.1511,49.2244,Iran,Zanjān
Abhayāpuri,26.3225,90.6853,India,Assam
Abhia,25.3499,87.1427,India,Bihār
Abhwar,26.174,86.6324,India,Bihār
Abī al Khaşīb,30.4411,47.9725,Iraq,Al Başrah
Abidjan,5.3167,-4.0333,Côte d'Ivoire,Abidjan
Abiko,35.8667,140.0333,Japan,Chiba
Abilene,32.4543,-99.7384,United States,Texas
Abim,2.7019,33.66,Uganda,Abim
Abingdon,51.667,-1.283,United Kingdom,Oxfordshire
Abington,40.1108,-75.1146,United States,Pennsylvania
Abington,42.118,-70.959,United States,Massachusetts
Abinsk,44.8667,38.15,Russia,Krasnodarskiy Kray
Abirāmam,9.4423,78.4399,India,Tamil Nādu
Ābīy Ādī,13.6231,39.0017,Ethiopia,Tigray
Abjīj,29.2861,30.8152,Egypt,Al Fayyūm
Ablu,30.3391,74.7879,India,Punjab
Abnūb,27.2667,31.15,Egypt,Asyūţ
Abohar,30.1334,74.2001,India,Punjab
Aboisso,5.4667,-3.2,Côte d'Ivoire,Comoé
Abomey,7.1856,1.9881,Benin,Zou
Abomey-Calavi,6.4486,2.3556,Benin,Atlantique
Ābomsa,8.5833,39.85,Ethiopia,Oromīya
Abong Mbang,3.9833,13.1667,Cameroon,Est
Abony,47.1894,20.0097,Hungary,Pest
Aborlan,9.4386,118.5481,Philippines,Palawan
Aboso,5.3633,-1.9478,Ghana,Western
Abovyan,40.2739,44.6256,Armenia,Kotayk’
Abqaiq,25.935,49.6661,Saudi Arabia,Ash Sharqīyah
Abra de Ilog,13.4448,120.726,Philippines,Occidental Mindoro
Abra Pampa,-22.7167,-65.7,Argentina,Jujuy
Abram,53.508,-2.588,United Kingdom,Wigan
Abrandābād-e Shāhedīyeh,31.9414,54.2828,Iran,Yazd
Abrantes,39.4633,-8.1975,Portugal,Santarém
Abre Campo,-20.3008,-42.4778,Brazil,Minas Gerais
Ábrego,8,-73.2,Colombia,Norte de Santander
Abrera,41.5165,1.9024,Spain,Catalonia
Abreu e Lima,-7.9117,-34.9028,Brazil,Pernambuco
Abreus,22.2806,-80.5678,Cuba,Cienfuegos
Abrīsham,32.555,51.5731,Iran,Eşfahān
Absecon,39.4229,-74.4944,United States,New Jersey
Abu,24.5925,72.7083,India,Rājasthān
Abū al Maţāmīr,30.9084,30.1485,Egypt,Al Buḩayrah
Abu Dhabi,24.4667,54.3667,United Arab Emirates,Abū Z̧aby
Abū Dīs,31.7625,35.2658,West Bank,
Abū Ghurayb,33.2919,44.0656,Iraq,Baghdād
Abū Ḩamad,19.5433,33.3378,Sudan,River Nile
Abū Ḩulayfah,29.1322,48.1261,Kuwait,Al Aḩmadī
Abū Qīr,31.3167,30.0667,Egypt,Al Iskandarīyah
Abū Qurqāş,27.9333,30.8333,Egypt,Al Minyā
Abū Şīr Banā,30.9,31.2347,Egypt,Al Gharbīyah
Abū Şuwayr,30.5633,32.1155,Egypt,Ash Sharqīyah
Abucay,14.7222,120.5354,Philippines,Bataan
Abuja,9.0667,7.4833,Nigeria,Federal Capital Territory
Abulug,18.4441,121.4576,Philippines,Cagayan
Abunã,-9.6954,-65.3597,Brazil,Rondônia
Aburi,5.85,-0.1833,Ghana,Eastern
Abuyog,10.7458,125.0122,Philippines,Leyte
Ābyek,36.04,50.5311,Iran,Qazvīn
Aç-çahrij,31.8,-7.14,Morocco,Marrakech-Safi
Acacías,3.9878,-73.7597,Colombia,Meta
Acahay,-25.91,-57.11,Paraguay,Paraguarí
Açailandia,-4.9469,-47.505,Brazil,Tocantins
Acajutiba,-11.6619,-38.0169,Brazil,Bahia
Acajutla,13.59,-89.8336,El Salvador,Sonsonate
Acala,16.5533,-92.8069,Mexico,Chiapas
Acalá del Río,37.5167,-5.9667,Spain,Andalusia
Acámbaro,20.0361,-100.7314,Mexico,Guanajuato
Acambay,19.9539,-99.8431,Mexico,México
Acanceh,20.8133,-89.4524,Mexico,Yucatán
Acandí,8.5333,-77.2333,Colombia,Chocó
Acapetahua,15.2333,-92.7667,Mexico,Chiapas
Acapulco de Juárez,16.8636,-99.8825,Mexico,Guerrero
Acará,-1.9608,-48.1969,Brazil,Pará
Acarape,-4.2242,-38.7083,Brazil,Ceará
Acaraú,-2.8858,-40.12,Brazil,Ceará
Acari,-6.4358,-36.6389,Brazil,Rio Grande do Norte
Acarigua,9.5597,-69.2019,Venezuela,Portuguesa
Acarlar,37.8333,27.7667,Turkey,Aydın
Acasusso,-34.4667,-58.5167,Argentina,Buenos Aires
Acate,37.0339,14.4942,Italy,Sicilia
Acatenango,14.5544,-90.9439,Guatemala,Chimaltenango
Acatic,20.7803,-102.91,Mexico,Jalisco
Acatlán,20.4242,-103.6014,Mexico,Jalisco
Acatlán,20.1444,-98.4383,Mexico,Hidalgo
Acatlán de Osorio,18.2086,-98.0575,Mexico,Puebla
Acatlán de Pérez Figueroa,18.5333,-96.6167,Mexico,Oaxaca
Acatzingo,18.9817,-97.7822,Mexico,Puebla
Acaxochitlán,20.1667,-98.2,Mexico,Hidalgo
Acayucan,17.9422,-94.9103,Mexico,Veracruz
Accokeek,38.6745,-77.0023,United States,Maryland
Accra,5.55,-0.2,Ghana,Greater Accra
Accrington,53.7534,-2.3638,United Kingdom,Lancashire
Acerra,40.95,14.3667,Italy,Campania
Acevedo,1.8192,-75.8964,Colombia,Huila
Achacachi,-16.0444,-68.685,Bolivia,La Paz
Achaljāmu,24.0243,85.8306,India,Jhārkhand
Achampet,16.6299,80.1213,India,Andhra Pradesh
Acharipallam,8.17,77.3698,India,Tamil Nādu
Acharnés,38.0833,23.7333,Greece,Attikí
Achchippatti,10.6989,77.015,India,Tamil Nādu
Achères,48.9602,2.0684,France,Île-de-France
Achern,48.6333,8.0667,Germany,Baden-Württemberg
Achhnera,27.18,77.77,India,Uttar Pradesh
Achí,8.5667,-74.55,Colombia,Bolívar
Achim,53.0653,9.0342,Germany,Lower Saxony
Achinsk,56.2817,90.5039,Russia,Krasnoyarskiy Kray
Achkhoy-Martan,43.1939,45.2833,Russia,Chechnya
Achocalla,-16.5833,-68.1667,Bolivia,La Paz
Achuapa,13.0536,-86.59,Nicaragua,León
Aci Castello,37.5556,15.1458,Italy,Sicilia
Aci Catena,37.6,15.1333,Italy,Sicilia
Aci Sant’Antonio,37.6,15.1167,Italy,Sicilia
Acireale,37.6167,15.1667,Italy,Sicilia
Acıgöl,38.55,34.5167,Turkey,Nevşehir
Acıpayam,37.425,29.3539,Turkey,Denizli
Acobamba,-12.8431,-74.5694,Peru,Huancavelica
Acomb,53.955,-1.126,United Kingdom,York
Aconibe,1.3,10.9333,Equatorial Guinea,Wele-Nzas
Acopiara,-6.095,-39.4528,Brazil,Ceará
Acoyapa,11.9708,-85.1719,Nicaragua,Chontales
Acquaviva,43.9457,12.4185,San Marino,Acquaviva
Acquaviva delle Fonti,40.9,16.85,Italy,Puglia
Acqui Terme,44.6761,8.4686,Italy,Piedmont
Acri,39.5,16.3833,Italy,Calabria
Acton,51.5135,-0.2707,United Kingdom,Ealing
Acton,42.4843,-71.4378,United States,Massachusetts
Actopan,19.5036,-96.6192,Mexico,Veracruz
Actopan,20.2681,-98.9442,Mexico,Hidalgo
Açu,-5.5769,-36.9089,Brazil,Rio Grande do Norte
Açucena,-19.0728,-42.5458,Brazil,Minas Gerais
Acul du Nord,19.6833,-72.3167,Haiti,Nord
Acushnet,41.7138,-70.9012,United States,Massachusetts
Acworth,34.0566,-84.6716,United States,Georgia
Aḑ Ḑab‘ah,31.0338,28.4333,Egypt,Maţrūḩ
Ad Dabbah,18.0502,30.9495,Sudan,Northern
Ad Dakhla,23.7081,-15.9456,Morocco,Dakhla-Oued Ed-Dahab
Aḑ Ḑāli‘,13.6967,44.7308,Yemen,Aḑ Ḑāli‘
Ad Dammām,26.4333,50.1,Saudi Arabia,Ash Sharqīyah
Ad Darb,17.7167,42.25,Saudi Arabia,Jāzān
Ad Darbāsīyah,37.0728,40.6519,Syria,Al Ḩasakah
Ad Darwa,33.4167,-7.5333,Morocco,Casablanca-Settat
Ad Dir‘īyah,24.7333,46.5756,Saudi Arabia,Ar Riyāḑ
Ad Dirāz,26.2186,50.4756,Bahrain,Ash Shamālīyah
Ad Dīs,14.91,49.992,Yemen,Ḩaḑramawt
Ad Dīwānīyah,31.9892,44.9247,Iraq,Al Qādisīyah
Ad Diwem,14,32.3167,Sudan,White Nile
Ad Dujayl,33.8389,44.2481,Iraq,Şalāḩ ad Dīn
Aḑ Ḑulū‘īyah,34.05,44.2,Iraq,Şalāḩ ad Dīn
Ad Duraykīsh,34.8969,36.1346,Syria,Ţarţūs
Ada,45.8,20.1333,Serbia,Ada
Ada,34.7662,-96.6681,United States,Oklahoma
Adachi,35.7749,139.8044,Japan,Tōkyō
Adaklı,39.2308,40.4781,Turkey,Bingöl
Adakplamé,7.45,2.55,Benin,Plateau
Adalaj,23.17,72.58,India,Gujarāt
Adalpur,26.191,86.0239,India,Bihār
Adamankottai,12.0742,78.1237,India,Tamil Nādu
Adamantina,-21.6847,-51.0733,Brazil,São Paulo
Ādamī Tulu,7.8667,38.7,Ethiopia,Oromīya
Ādampur,31.4322,75.7148,India,Punjab
Adams,40.7092,-80.0118,United States,Pennsylvania
Adamstown,-25.0667,-130.0833,Pitcairn Islands,
Adana,37,35.3213,Turkey,Adana
Ādaži,57.0667,24.3333,Latvia,Ādaži
Adda-Douéni,-12.3,44.5,Comoros,Anjouan
Addanki,15.811,79.9738,India,Andhra Pradesh
Addis Ababa,9.03,38.74,Ethiopia,Ādīs Ābeba
Addison,41.9313,-88.0085,United States,Illinois
Addison,32.959,-96.8355,United States,Texas
Addlestone,51.3695,-0.4901,United Kingdom,Surrey
Adeje,28.1167,-16.7167,Spain,Canary Islands
Adel,53.8489,-1.5849,United Kingdom,Leeds
Adelaide,-34.9275,138.6,Australia,South Australia
Adelaide River,-13.2381,131.1061,Australia,Northern Territory
Adelanto,34.5814,-117.4397,United States,California
Adelfia,41,16.8667,Italy,Puglia
Adelphi,39.0017,-76.9649,United States,Maryland
Adelsdorf,49.7112,10.8935,Germany,Bavaria
Aden,12.8,45.0333,Yemen,‘Adan
Adendorf,53.2833,10.45,Germany,Lower Saxony
Ādēt,11.2667,37.4833,Ethiopia,Āmara
Adh Dhakhīrah,25.7347,51.5475,Qatar,Al Khawr wa adh Dhakhīrah
Adi Keyh,14.8333,39.3667,Eritrea,Ma’ĭkel
Ādīgala,10.4236,42.2333,Ethiopia,Sumalē
Adigappādi,12.1459,78.0946,India,Tamil Nādu
Adigaratti,11.3357,76.6971,India,Tamil Nādu
Adigoppula,16.4402,79.6235,India,Andhra Pradesh
Ādīgrat,14.2667,39.45,Ethiopia,Tigray
Adilābād,19.6667,78.5333,India,Andhra Pradesh
Adilcevaz,38.8058,42.7469,Turkey,Bitlis
Ādīs Zemen,12.1167,37.7833,Ethiopia,Āmara
Ādivāla,13.9131,76.6619,India,Karnātaka
Adiyakkamangalam,10.7626,79.6775,India,Tamil Nādu
Adıyaman,37.7639,38.2778,Turkey,Adıyaman
Adjahomé,7.0618,1.8368,Benin,Couffo
Adjala-Tosorontio,44.1333,-79.9333,Canada,Ontario
Adjaouèrè,7,2.6167,Benin,Plateau
Adjarra,6.5333,2.6667,Benin,Ouémé
Adjarra,6.5333,2.2667,Benin,Atlantique
Adjido,7.0333,1.9833,Benin,Zou
Adjohon,6.7,2.4667,Benin,Ouémé
Adjud,46.1,27.1797,Romania,Vrancea
Adjumani,3.3772,31.7906,Uganda,Adjumani
Adliswil,47.3167,8.5333,Switzerland,Zürich
Ado-Ekiti,7.6167,5.2167,Nigeria,Ekiti
Adohoun,6.6333,1.6667,Benin,Mono
Adolfo Gonzáles Chaves,-38.0333,-60.0833,Argentina,Buenos Aires
Ādoni,15.6244,77.2731,India,Andhra Pradesh
Adra,36.7478,-3.0161,Spain,Andalusia
Ādra,23.5,86.67,India,West Bengal
Adrano,37.6667,14.8333,Italy,Sicilia
Adrar,27.8742,-0.2939,Algeria,Adrar
Adrasmon,40.6486,69.9856,Tajikistan,Sughd
Adré,13.4667,22.2,Chad,Ouaddaï
Adria,45.05,12.05,Italy,Veneto
Adrian,41.8994,-84.0447,United States,Michigan
Adrogue,-34.8,-58.3833,Argentina,Buenos Aires
Aduku,2.0194,32.72,Uganda,Kwania
Adustina,-10.5328,-38.1,Brazil,Bahia
Advi Devalpalli,16.6631,79.5139,India,Andhra Pradesh
Ādwa,14.1667,38.9,Ethiopia,Tigray
Adwick le Street,53.5677,-1.1931,United Kingdom,Doncaster
Adyār,12.8756,74.9232,India,Karnātaka
Adygeysk,44.8832,39.1902,Russia,Adygeya
Adzopé,6.1667,-3.9833,Côte d'Ivoire,Lagunes
Aerzen,52.0496,9.2638,Germany,Lower Saxony
Aesch,47.4694,7.5942,Switzerland,Basel-Landschaft
Afak,32.0625,45.2428,Iraq,Al Qādisīyah
Afega,-13.8019,-171.8217,Samoa,Tuamasaga
Affoltern am Albis,47.2833,8.45,Switzerland,Zürich
Affton,38.5499,-90.3264,United States,Missouri
Afgooye,2.1413,45.1169,Somalia,Shabeellaha Hoose
Afir,36.7676,3.7029,Algeria,Boumerdes
Aflao,6.1468,1.1799,Ghana,Volta
Afmadow,0.5156,42.0733,Somalia,Jubbada Hoose
Afogados da Ingazeira,-7.7508,-37.6342,Brazil,Pernambuco
Afonso Bezerra,-5.4978,-36.5058,Brazil,Rio Grande do Norte
Afonso Cláudio,-20.0739,-41.1239,Brazil,Espírito Santo
Afourar,32.2167,-6.5,Morocco,Béni Mellal-Khénifra
Afragola,40.9167,14.3167,Italy,Campania
Afrânio,-8.5,-41,Brazil,Pernambuco
Afşin,38.25,36.9167,Turkey,Kahramanmaraş
Afuá,-0.1569,-50.3869,Brazil,Pará
Afula,32.6064,35.2881,Israel,Northern
Afyonkarahisar,38.7578,30.5386,Turkey,Afyonkarahisar
Afzala,25.9319,86.2293,India,Bihār
Afzalpur,17.2,76.35,India,Karnātaka
Āgadāllanka,16.7123,81.2732,India,Andhra Pradesh
Agadez,16.9959,7.9828,Niger,Agadez
Agadi,14.819,75.469,India,Karnātaka
Agadir,30.4333,-9.6,Morocco,Souss-Massa
Agadir Melloul,30.2167,-7.8,Morocco,Souss-Massa
Agago,2.9847,33.3306,Uganda,Agago
Agamé,6.7333,1.7667,Benin,Couffo
Agan,35.9167,103.8471,China,Gansu
Agano,37.8344,139.226,Japan,Niigata
Agapa,71.4504,89.25,Russia,Krasnoyarskiy Kray
Agar,23.7118,76.0157,India,Madhya Pradesh
Agaram,10.4433,77.9485,India,Tamil Nādu
Agareb,34.7414,10.528,Tunisia,Sfax
Āgaro,7.85,36.5833,Ethiopia,Oromīya
Agarpur,25.1957,87.0423,India,Bihār
Agartala,23.8333,91.2833,India,Tripura
Agatogba,6.4,1.9,Benin,Mono
Agawam,42.0657,-72.6526,United States,Massachusetts
Agbangnizoun,7.0667,1.9667,Benin,Zou
Agblangandan,6.3667,2.5167,Benin,Ouémé
Agboville,5.9333,-4.2167,Côte d'Ivoire,Lagunes
Ağcabədi,40.0528,47.4614,Azerbaijan,Ağcabədi
Agcogon,12.0667,121.9333,Philippines,Romblon
Ağdam,39.9833,46.9167,Azerbaijan,Ağdam
Ağdam,40.9053,45.5564,Azerbaijan,Tovuz
Agdangan,13.8758,121.9122,Philippines,Quezon
Ağdaş,40.65,47.4761,Azerbaijan,Ağdaş
Agde,43.3108,3.4758,France,Occitanie
Agdz,30.6978,-6.4497,Morocco,Drâa-Tafilalet
Agege,6.6219,3.3258,Nigeria,Lagos
Agen,44.2049,0.6212,France,Nouvelle-Aquitaine
Ageoshimo,35.9774,139.5932,Japan,Saitama
Aghbal,34.9394,-2.1272,Morocco,Oriental
Aghbala,32.4833,-5.6333,Morocco,Béni Mellal-Khénifra
Aghbalou Aqourar,33.9341,-4.7381,Morocco,Fès-Meknès
Aghbalou n’Kerdous,31.6767,-5.2976,Morocco,Drâa-Tafilalet
Agía Paraskeví,38.0117,23.82,Greece,Attikí
Agía Varvára,38,23.65,Greece,Attikí
Agidel,55.9,53.9333,Russia,Bashkortostan
Aginiparru,16.6817,80.7839,India,Andhra Pradesh
Aginskoye,51.1031,114.5228,Russia,Zabaykal’skiy Kray
Ágioi Anárgyroi,38.0267,23.7183,Greece,Attikí
Ágios Athanásios,34.7087,33.0504,Cyprus,Lemesós
Ágios Dimítrios,37.9333,23.7333,Greece,Attikí
Ágios Ioánnis Réntis,37.9667,23.6667,Greece,Attikí
Ágios Nikólaos,35.1833,25.7167,Greece,Kríti
Āgiripalle,16.6833,80.65,India,Andhra Pradesh
Ağlasun,37.6494,30.5339,Turkey,Burdur
Agliana,43.9,11,Italy,Tuscany
Aglipay,16.4889,121.5874,Philippines,Quirino
Agnita,45.9731,24.6172,Romania,Sibiu
Agno,16.1161,119.8027,Philippines,Pangasinan
Agogo,6.8,-1.0833,Ghana,Ashanti
Agoncillo,13.9334,120.9285,Philippines,Batangas
Agoo,16.322,120.3647,Philippines,La Union
Agoué,6.25,1.6833,Benin,Mono
Agouna,7.5667,1.7,Benin,Zou
Agoura Hills,34.151,-118.7609,United States,California
Agourai,33.6333,-5.5833,Morocco,Fès-Meknès
Āgra,27.18,78.02,India,Uttar Pradesh
Agramonte,22.6761,-81.1156,Cuba,Matanzas
Agrate Brianza,45.5833,9.35,Italy,Lombardy
Agrestina,-8.45,-35.95,Brazil,Pernambuco
Agrigento,37.3167,13.5833,Italy,Sicilia
Agrínio,38.6167,21.4,Greece,Dytikí Elláda
Ağrı,39.7186,43.0508,Turkey,Ağrı
Agropoli,40.35,14.9833,Italy,Campania
Agryz,56.5219,52.9975,Russia,Tatarstan
Ağstafa,41.1189,45.4539,Azerbaijan,Ağstafa
Ağsu,40.5692,48.4008,Azerbaijan,Ağsu
Água Azul do Norte,-6.7908,-50.4669,Brazil,Pará
Agua Blanca,14.4833,-89.6494,Guatemala,Jutiapa
Agua Blanca Iturbide,20.35,-98.35,Mexico,Hidalgo
Água Boa,-17.9958,-42.3889,Brazil,Minas Gerais
Água Branca,-9.2608,-37.9361,Brazil,Alagoas
Água Branca,-5.89,-42.6378,Brazil,Piauí
Água Branca,-7.5119,-37.6408,Brazil,Paraíba
Água Clara,-20.45,-52.8667,Brazil,Mato Grosso do Sul
Agua de Dios,4.3781,-74.6739,Colombia,Cundinamarca
Água Fria,-11.8669,-38.7669,Brazil,Bahia
Água Preta,-8.7,-35.35,Brazil,Pernambuco
Agua Prieta,31.3258,-109.5489,Mexico,Sonora
Aguacatán,15.3429,-91.312,Guatemala,Huehuetenango
Aguachica,8.3167,-73.6333,Colombia,Cesar
Aguada de Pasajeros,22.3847,-80.8461,Cuba,Cienfuegos
Aguadas,5.6167,-75.4667,Colombia,Caldas
Aguadilla,18.4382,-67.1537,Puerto Rico,Puerto Rico
Aguadulce,8.24,-80.54,Panama,Coclé
Aguaí,-22.0603,-46.9736,Brazil,São Paulo
Agualva,38.77,-9.2988,Portugal,Lisboa
Águas Belas,-9.1167,-37.1167,Brazil,Pernambuco
Águas de Lindóia,-22.4758,-46.6328,Brazil,São Paulo
Águas Formosas,-17.0819,-40.9358,Brazil,Minas Gerais
Águas Santas,41.209,-8.589,Portugal,Porto
Águas Vermelhas,-15.7469,-41.46,Brazil,Minas Gerais
Aguas Zarcas,10.4223,-84.3554,Costa Rica,Alajuela
Aguasay,9.3203,-63.6411,Venezuela,Monagas
Aguascalientes,21.876,-102.296,Mexico,Aguascalientes
Aguazul,5.1731,-72.5547,Colombia,Casanare
Agudo,-29.645,-53.24,Brazil,Rio Grande do Sul
Agudos,-22.4739,-48.9836,Brazil,São Paulo
Águeda,40.5744,-8.4481,Portugal,Aveiro
Aguelhok,19.4614,0.8589,Mali,Kidal
Aguelmous,33.15,-5.8333,Morocco,Béni Mellal-Khénifra
Agui,34.9329,136.9153,Japan,Aichi
Águia Branca,-18.9828,-40.74,Brazil,Espírito Santo
Aguilar,15.8899,120.2379,Philippines,Pangasinan
Aguilar,37.5167,-4.65,Spain,Andalusia
Aguilares,-27.4333,-65.6167,Argentina,Tucumán
Aguilares,13.95,-89.1833,El Salvador,San Salvador
Águilas,37.4042,-1.5819,Spain,Murcia
Aguinaldo,16.9789,121.3272,Philippines,Santiago
Agustín Codazzi,10.0367,-73.2369,Colombia,Cesar
Agutaya,11.152,120.9396,Philippines,Palawan
Agwār,27.18,78.02,India,Uttar Pradesh
Ahar,38.4847,47.0678,Iran,Āz̄arbāyjān-e Sharqī
Ahaus,52.0667,7,Germany,North Rhine-Westphalia
Ahenkro,7.1164,0.3242,Ghana,Oti
Aheqi,40.9372,78.4543,China,Xinjiang
Ahermoumou,33.8184,-4.4106,Morocco,Fès-Meknès
Ahfir,34.9514,-2.1025,Morocco,Oriental
Ahigbé Koffikro,5.4,-3.3833,Côte d'Ivoire,Comoé
Ahirauliyā,26.5091,84.7999,India,Bihār
Āhiro,24.9192,87.1054,India,Bihār
Ahlaf,33.2833,-7.2,Morocco,Casablanca-Settat
